age,income,education_level,risk_score,facility_area,facility_quality,target
55.51852324897824,63911.315762117505,college,-1.8855729044434706,0,,1913.1464815712382
48.241145210367435,59495.94840065787,college,-0.3974833349294312,0,,1856.67398732782
,52626.887607642515,college,0.05620565308915186,0,,1700.9741481470562
67.31393769147974,61269.91921099146,high_school,-0.281369991905701,0,,1900.106621371862
50.62263334207443,101511.5383804839,graduate,-0.24682379551158573,0,,3107.1179312928994
52.89465612519815,72517.88321053586,college,,300,low,2271.936283431045
77.52894632661992,,high_school,-1.0789571870486339,200,medium,2291.741009483418
42.43434530291411,,high_school,-1.6280422139512112,100,medium,2181.8308452539486
35.42540683657806,82191.9321577829,high_school,-0.3481697908366748,100,low,2551.6208881275397
50.13355677896559,,high_school,0.7641144055017897,100,medium,1834.6810889812302
50.26789235266674,29178.580384870595,high_school,1.6875530394866385,200,low,994.6319231129322
38.6794152966455,,graduate,0.78212823909474,0,,1821.7156661898894
32.61123576534183,72176.03564994753,college,-1.4682637598688473,0,,2185.696230997253
,45452.9940732739,high_school,-0.23236723937677117,0,,1417.261026475022
48.92212164465627,57354.510742660044,college,0.2566343810815294,0,,1792.6259252314553
36.21257542317509,49623.4538549653,college,0.1775911169235922,0,,1555.704407711014
55.991163627355185,82530.43877764695,graduate,0.539304552942874,300,low,2611.9400947120093
43.690258181263985,71241.85523109845,college,-0.9170489464607607,300,medium,2197.228915783489
41.96542264418603,69773.10930965938,college,0.06494308755074261,0,,2185.6067627547977
51.74727446297392,69324.01969681458,high_school,0.420322829776129,100,low,2184.1246299448826
29.497412781219722,59441.2612117181,graduate,0.8256709533036595,100,high,1918.679982895239
49.23152644700607,62963.344237912555,college,-0.805718166612792,100,medium,1931.8508198595553
67.95545769278102,42222.23129201524,graduate,-0.345156867242898,100,high,1337.785556356209
50.59413194636773,,high_school,-2.7038176800733402,0,,804.3089035016473
40.48545475459843,62251.21695517536,graduate,-0.6214619675777742,200,high,1947.4191947461616
,64859.853844082165,college,-0.524414892971043,300,high,2017.4396179350665
,78138.96852638066,high_school,,200,medium,2385.8903551691833
,83570.03724123552,college,,200,medium,2564.5072833538957
40.466321606900735,83549.97727498421,college,-0.05594543204526823,100,medium,2587.5125356240283
55.9957372928948,45029.64610059183,high_school,-2.2592138775776114,0,,1351.029708287833
24.201490761492202,54716.02447575346,college,0.21550796930175647,0,,1698.0377830167351
55.344000604945606,67205.01443822069,graduate,-0.9283241307890274,100,medium,2080.7819442982513
40.443761698289265,,high_school,,0,,3053.012735155406
49.52337342834447,82201.48805570875,college,-1.2818512477286654,200,high,2553.394547029409
31.476145077589635,76790.95742997571,college,0.03000653853094012,100,medium,2381.066896449992
60.94357280219323,54183.18066676064,high_school,-0.2831633288865059,100,low,1675.754495804146
59.947619522062475,46752.00553267313,graduate,0.30310188495033036,0,,1469.4909921588878
56.515086309000885,71833.6182507486,college,0.12469727765134685,300,medium,2234.664760827238
26.82294269047753,43490.0810364846,high_school,-0.25516417502145444,0,,1387.6823981098225
54.94945285279263,56423.45473529546,graduate,-1.5362723140442447,0,,1712.9148195154053
49.8582610516285,58278.33076497116,graduate,-1.4772079634610316,0,,1785.6059558794127
25.73674503440919,,high_school,,200,high,2546.852146077505
44.708431394750214,54679.54045560484,graduate,-0.00827988392958697,300,medium,1746.3111364095473
49.37441386839915,23411.25542141077,high_school,-0.608247947199117,0,,743.9894320987066
51.67290328587781,67566.66971493703,graduate,0.6252119305794656,300,low,2129.2268706942964
,49514.67220344111,college,-0.2792209192116837,0,,1524.9661018992338
,60639.465366566204,college,-0.9650127247795103,200,low,1854.339118763285
62.68333670703715,58699.42948736814,high_school,-0.27809629298790933,0,,1815.7065044075378
,55894.440062733476,graduate,0.22585983631655238,100,high,1763.52697657282
18.0,71855.10872677056,high_school,0.3248847188245844,200,low,2265.994453678304
,37007.02682470939,high_school,1.8783791319931293,100,high,1274.748311699826
43.02418766947258,52244.786625684595,high_school,-0.6689093400034194,0,,1640.4184435910859
23.974817127276346,,college,-0.07347866159040038,200,medium,2212.868583354396
46.13019669878775,,high_school,0.4261239468194264,300,medium,1642.3025533490859
59.98509326892608,35867.899360950425,graduate,-0.023422959200815323,100,high,1166.7359030484793
,70028.33014885103,college,-0.5006181459886532,200,medium,2169.116623331035
,,high_school,-1.5492571763442435,200,high,2354.578700901327
34.010118272442746,59325.071885354904,high_school,-0.5108345590530156,0,,1868.8822463720683
36.937055715843876,,high_school,-1.073702412717801,300,high,979.9111972085752
62.72872361004042,70589.54620048225,college,-1.7266066811237784,0,,2105.431271835012
38.4893061586581,35101.68177870468,graduate,-0.7956788416705864,200,high,1103.1062319698008
50.5465498681275,64631.98915272248,high_school,-1.0470917207664545,0,,1976.7765659440072
22.545382607268156,46688.0426288676,graduate,0.5837865452929482,0,,1532.4746043359003
67.34781073673857,42602.41071349552,high_school,0.6010918374142937,100,high,1362.0042427775138
52.23182935567799,53371.34974380465,graduate,-0.9038792895808748,100,high,1680.645571617885
42.81000188819686,57250.5366535911,graduate,-0.2602286305631211,300,high,1824.6089723216264
51.906558119998735,50336.876244203275,college,-1.8582426621125354,300,medium,1552.389137776267
28.082166852626276,68830.54917322726,college,-0.4943399501826941,0,,2160.15600455463
,53308.959323117495,graduate,0.3989819007023456,0,,1670.9031741709048
41.112182694042836,74702.86307507733,high_school,0.8249378896141027,100,high,2354.930647582837
42.551165819418785,64217.59748465219,high_school,-0.7130470816913138,100,low,1971.7103483600085
39.100132620414186,,high_school,1.0518548605275198,100,medium,1565.123509910096
38.032183167052985,,college,-1.5156919215134717,300,high,1440.090780405424
53.336047339540904,35287.55551428842,college,-1.2476277991437925,200,high,1121.0245470971133
48.070882201250676,64360.99766800234,college,0.7096618656378763,0,,2037.2991851109505
52.82097769683648,54681.18679122963,graduate,1.6711212285632473,100,low,1814.514939177486
44.89446372617314,,high_school,0.4934319881836954,200,low,828.4123430592051
51.158397732926176,51964.276908458996,college,-0.040342386534012425,100,high,1681.0948918631445
39.97381507289954,,high_school,-2.1951837465222086,0,,1412.2426914134965
71.75678209691458,83635.16388255991,high_school,,100,low,2512.95271967011
,34458.320821600355,college,0.12940953689586895,100,medium,1098.9516914950398
60.131247882755815,38379.738003989194,graduate,-0.35806266957117455,0,,1242.795890897018
61.414889408651646,76649.54464658549,college,,200,low,2325.5613366498656
34.77409432841287,,high_school,,0,,2482.1813983313045
71.75128332667168,48825.25591911538,college,0.11513136750780958,100,low,1557.9605882106114
56.94588339534382,50518.71265786634,high_school,0.9444158685402726,100,low,1638.5853674704454
56.65366808187494,69243.5309482997,graduate,0.13660228301270078,300,high,2185.718190242648
45.33626624431052,25093.503045820347,college,1.2283943683343845,0,,859.744966621387
42.393286101375885,32082.09473241666,high_school,0.007994029548813363,0,,1040.4865025021713
42.4870940755247,55788.99898723932,high_school,-0.11533499480733611,0,,1747.7692847812802
49.686367155834205,83248.35849193689,high_school,1.0643121862471823,100,low,2620.187300381053
61.81423530040675,53464.048677498904,graduate,-0.9784408800414345,0,,1684.7324096434052
47.17577061433703,61514.05187602732,college,2.8144474532661614,200,medium,2013.6300256756037
34.06267652235252,77006.83908846018,college,0.3752574781667358,0,,2443.929380444778
54.893124748619755,91603.2709991722,college,0.3808292528376731,0,,2850.020333546647
56.053808956737505,51347.27290277531,college,0.5250959739725976,100,medium,1623.44817394178
52.855914341373435,59747.44914399861,high_school,1.8771364753316424,200,medium,1938.8838395318003
53.94598687829979,87330.82832014264,graduate,0.7925074116726066,300,medium,2760.845884089483
41.7488624381063,37167.01087212857,high_school,-1.6050559790039236,200,high,1185.9499952415129
,75413.71605830733,college,1.4034703847675043,100,medium,2411.3273551870097
34.581678832310644,44725.26701458113,college,-0.3408965794450173,200,high,1414.753762711088
,61537.08550654735,college,0.10715507283932346,200,high,1932.3061317912288
47.8433833385514,56360.714288995885,graduate,-1.2792539721752665,0,,1750.0435079065705
43.99861460128088,,high_school,0.5262020181238957,100,high,1496.1610228329441
39.72014754564349,45253.47108512587,college,-0.6513742900675522,200,medium,1426.8782125232167
18.0,64146.215463806315,college,0.10016963799347375,0,,2027.4821904913697
30.032190363669972,74933.08992244024,college,-0.284099005360783,200,high,2325.4815894168905
58.450087816838,58053.956952172455,high_school,1.9250128017358519,100,medium,1863.586227456206
37.024487999242425,61051.697380998245,high_school,1.9822603001455896,100,low,1969.2637963018153
49.3271001318821,68567.6109943657,high_school,0.046513170214741384,0,,2136.468694576383
28.311774840296927,,high_school,0.06397771136885474,200,low,1484.8969959898816
62.26446578831077,71095.38762619384,college,-0.37344296634951507,300,high,2185.7318313305586
43.27166807934388,72290.1464558962,college,1.1060062915027862,0,,2281.3009899005256
48.48048475780242,99054.39448125615,college,,100,high,3020.216442740652
72.90935750258022,,college,-0.4213372746456993,0,,1695.9909385869896
63.19728120707285,53128.772974978085,college,0.9785928636649645,0,,1718.9559181301204
41.32121254455531,71534.48807360619,high_school,,300,medium,2241.715019995544
37.88135778155569,72286.56253368208,college,,100,high,2252.590836580143
41.093459861765616,,high_school,-1.5813107815109928,100,high,1602.7118132698517
51.11877898171843,53952.55984604927,high_school,0.7041903451231669,0,,1711.0721098009128
43.73731038898955,,college,1.9408669391818687,300,medium,2190.42660377297
40.25707025995834,47586.236388980076,college,0.7212253727997919,0,,1535.3746207734011
62.60617500850851,,high_school,1.461799167547305,200,low,1728.9758806604377
43.62948129866596,61343.89151052652,college,-0.8461021361773309,0,,1895.8740144266849
72.59506911644783,74939.08027233387,college,,0,,2328.0030477405107
46.08891076502608,50931.02075730689,college,-0.9431599243693896,200,low,1570.7083209087007
66.42382073069673,32364.23306953992,college,-0.22776554558134285,0,,1026.0321795118482
49.28783307252752,31251.037987226835,college,0.7722114773525048,200,medium,1070.2008076745474
56.555526878993376,,high_school,0.10182061310329862,0,,1362.2519103127697
36.304667381787304,,college,-1.4126410226012216,200,high,1224.455623470417
34.75488932895106,57680.83862070137,college,-1.3150291055377534,200,low,1748.4074167029116
50.51647146017985,42166.79769603592,college,-1.3811639314907738,200,high,1279.1677206501017
56.86263890958378,,college,0.4914525899395903,0,,1568.0067580230827
45.48307802400556,48388.711725269255,high_school,2.0638945356566682,200,medium,1608.7522590365202
29.563279978995634,,college,1.3624582440002129,300,medium,1739.6886287898772
28.676899604528074,79837.56497284684,college,,0,,2427.349566144368
27.874363173765104,69929.21384145775,graduate,1.421075938069784,0,,2247.1502227381015
,60241.94122914006,graduate,0.9364004170146472,200,high,1919.6142589297099
46.31382431336505,53084.60579128743,college,-1.5452999455287577,0,,1618.1398077810252
58.5005270604963,53501.510150654685,college,-0.3032016167104975,200,low,1666.2971015205615
44.839010556902295,64916.197049279246,college,1.0955224114958095,200,medium,2026.2477517673633
,68762.53610028436,high_school,0.5504335109347853,0,,2147.1628842421223
42.71087447598541,46385.737408491,graduate,-1.3090950523879856,100,medium,1418.5125122195445
,,college,0.6107421557961942,100,low,1928.4975631537611
70.15198500270527,,high_school,-2.1375005960805877,0,,891.477282689316
27.514345044965324,63175.706762558955,high_school,-0.22282217575721136,300,medium,1987.0505890830484
40.31186876880965,71432.23862938028,graduate,1.1379567694000488,0,,2230.156827782956
65.47023216653477,55798.97059678687,high_school,0.018394215571319834,100,low,1712.114494566446
50.399740096158574,,high_school,-0.4989375499619459,200,high,2690.5334605212392
51.759756882197095,,high_school,0.8893462537723492,0,,1448.669814992528
46.375013244286535,63261.60622954892,high_school,0.9747518150865815,200,medium,2028.3958218689177
48.959322463887176,59462.628800010665,high_school,1.3100396928669502,0,,1862.2340506839291
54.33131436334243,58495.534988348874,college,0.8743424284463873,100,low,1870.7975631606864
35.28616417328681,58285.16747992879,high_school,1.0813747939371465,0,,1845.5814936341953
55.5367029468984,61606.575450142074,graduate,0.7329085574375346,200,low,1973.3942430573704
28.52396379737353,72719.3811519555,graduate,0.26552864911647195,200,high,2349.4485304118025
48.94041567397846,80666.04354412116,high_school,0.08950899976381409,200,medium,2452.7328158771375
47.144891559435926,59966.24633243764,high_school,-0.237259719097402,300,high,1882.2046955777018
37.604482941694705,72229.7410825745,college,-1.2123682930597257,200,high,2175.555687942721
,49473.49580599826,high_school,-0.9553115088198088,200,medium,1541.7170190116572
37.52951816801336,71489.3317908935,high_school,-0.28201448193520967,100,low,2213.3193169137044
32.139584077659066,48570.12714259514,graduate,0.2414521596024293,300,medium,1560.8732334763345
40.75662310063627,76359.89904132199,graduate,1.4408125980042632,200,low,2405.409312102904
31.75213637554006,93159.61316089859,college,-0.04179722787551253,300,medium,2893.269231992852
48.87356956911898,58168.74168042912,high_school,1.003476290877664,0,,1821.7625975952365
31.198974070171637,27111.84763788887,college,1.0793156564321207,100,high,954.9681570525187
53.543724275892615,51778.906001327654,college,-0.231446797688791,200,medium,1611.466907839016
30.82225118485416,78478.12701433955,high_school,0.5946902113701839,0,,2428.7195776308026
38.204461013027924,68296.15180537867,college,-0.2435280417248615,0,,2154.3752188699145
37.504759101417854,63733.70398012544,high_school,1.3221358940784769,300,high,2031.5759636192254
60.90176074649807,75130.02533932259,high_school,,100,medium,2380.6778993632465
48.9634793473991,67266.80158872633,college,-1.1904837546883553,0,,2082.234917933706
42.45919436946727,,high_school,,0,,2415.6295626371643
50.984633292836676,73791.35514970479,high_school,1.6481121618238797,100,medium,2335.991906680707
19.713691832043743,82825.50679105439,graduate,-0.18123103454670117,200,high,2581.8921855724802
44.482396924309114,,graduate,0.44771503009506813,300,low,2093.174554198241
68.97017013365715,73578.89102240933,college,,300,high,2298.0083650049673
46.58815807683207,55393.09390371322,graduate,-1.0366228991646005,200,low,1720.9259035199716
45.814958030032024,50978.08782661491,graduate,0.5107079492135139,200,low,1627.7588025178707
51.57754055570635,,high_school,-1.3938351520346257,0,,2599.430472632553
55.74726291977215,63243.07014484032,college,-0.6256241064013961,300,low,1976.7415914068479
,,high_school,1.075722967494192,0,,2284.0268508361846
24.812082218507676,61856.10021617085,high_school,0.356756290308358,0,,1946.0797086591588
47.52349549303376,51202.26523620054,college,-0.304477807746527,300,low,1591.8817317948296
36.421481257229885,60164.74338873602,college,0.44646102124518744,300,high,1889.0500885940978
60.74430314663897,81539.91026651571,college,-0.060092247755131445,0,,2485.9804690686424
41.21790732137731,68328.60111419136,high_school,0.012578502351833248,200,high,2114.6189286690774
21.785631171442585,,high_school,0.6568185267201376,100,high,1168.6172238501827
29.783832997872036,56771.33315135768,graduate,-0.7273677406591319,0,,1772.2950606106701
18.0,86734.40689057068,high_school,,0,,2708.330532254883
42.19049355260505,56793.04707225066,high_school,-0.3122681946066529,0,,1723.752989195001
42.7393904728274,32992.81962398729,high_school,-1.5856033746002556,100,low,1032.2130184245148
39.906447482617224,88395.73328133815,college,-0.9204557562492998,100,low,2701.0780479239747
57.946548468356866,70235.88764719189,college,1.5682064470638322,100,high,2215.520748135683
59.38223803820032,58949.80711780799,college,0.38472331458523407,0,,1853.9639931011193
42.955338919726664,,high_school,-1.3235883014013892,300,high,1661.7601951849235
19.38367599027773,,high_school,,200,low,2288.6784007379224
52.4073789659071,51870.248996607115,graduate,-0.11216390011058394,300,medium,1654.9838222353812
51.664322742102904,77223.84636773982,college,,0,,2442.5791768834015
48.71269884188334,68132.92928586384,college,-0.18675813480435263,200,high,2107.7499360158854
56.77775699169739,63670.22888231025,college,1.306999553404016,200,medium,2001.6042671341306
31.02206284246752,62182.72208003393,college,0.3519307708186574,0,,1931.1314037822008
69.10506463422166,57375.479449287326,high_school,0.47125045784589364,0,,1805.327219038247
33.48686696229758,75684.60180313898,high_school,,0,,2345.9918245383906
53.99067512641025,47019.85751847249,college,0.9375229217497576,0,,1515.7894051782828
24.75182766703978,35671.123097546864,high_school,-0.3349320372736072,100,high,1120.0545858528214
33.836823752759386,69216.60184338712,graduate,,0,,2199.9747515743293
,69468.57492100721,college,-0.814169981986113,0,,2126.9670770453463
41.8692021239898,67203.6172876765,college,0.1770493475099125,200,high,2117.7662705150824
55.079071261593576,66115.92554427058,graduate,0.3520029539376315,0,,2088.6329828636844
47.84346466463095,55191.89432493678,college,-0.15403331657586652,0,,1667.4976472363135
43.74050212799793,71812.24056578288,graduate,,200,high,2265.538165790641
61.36620389919228,,college,-0.26639707519250877,0,,1820.7542405650033
,52693.296587772325,graduate,-0.6490597530412794,0,,1621.8124831608686
23.631142709238354,55321.630316169,high_school,1.6054833827939645,0,,1792.2283714067985
35.36111889657954,90309.59548163747,college,1.0489528663614422,0,,2831.2953131722775
51.61430074442033,33975.35876931851,college,-0.7608647450481768,100,high,1037.8129781501634
49.7461092763501,67496.82156443698,high_school,0.5684443055946129,0,,2131.176449803924
26.19530099717474,,high_school,-0.742678854701153,0,,1124.289068380337
36.307889767101585,58376.4999251554,graduate,-1.1846846436623242,300,medium,1808.5400374872315
38.019343809573044,53495.58772268718,college,1.0338094413989762,300,medium,1699.5197704132572
40.6143648706293,,high_school,-1.7040996256474057,0,,870.7195352055323
,65835.56385650644,high_school,0.9268559135765412,0,,2109.1467172657035
37.45954670256626,54299.42906711706,high_school,-0.2527223125730585,100,low,1672.4469755551188
36.25667417688567,28511.90486158134,high_school,-0.21154660308052864,200,high,952.171819882965
54.25839911714303,72593.52136161378,graduate,0.4097512196232897,200,medium,2269.6649946959315
54.709455731882926,81525.09266983402,college,0.5811988119942524,0,,2533.9173265960494
43.25027450293421,82351.86513444858,high_school,-0.8263431768289082,0,,2489.9787673688566
40.29552244955122,65384.34660977207,college,0.7177256087500634,100,medium,2059.9800727283164
46.67909174446936,60690.872078656736,high_school,0.1133705380252234,300,medium,1913.0594429484515
35.2010987105331,,high_school,-1.2560547928680381,300,medium,2415.660084504761
31.238015013990708,85235.75378010147,college,,0,,2646.3300887336936
33.7173454928914,77003.53054313437,college,1.3812790155589258,100,high,2436.4658590879335
37.38224203234252,45876.935966552985,graduate,1.6765947982456966,0,,1505.039689651143
31.038314402492748,63020.17279822383,college,0.7173484576086773,200,medium,2013.6999422035547
46.944714708754496,66592.74216437143,college,-1.19034348816837,300,low,1994.5544675521433
53.7565880854045,32855.74546624156,college,0.4906069024558882,100,low,1080.4458919930955
25.954820390421098,67040.40989431161,graduate,0.8508609038591928,0,,2166.1494169113794
45.3015445345924,,college,,100,low,2950.765651705003
42.36077045680398,69599.04248701187,graduate,0.7849542886879182,100,high,2208.1356524533617
,82101.19622162635,college,,200,high,2543.3511113903783
44.844734782756944,62743.720951930576,graduate,-0.0724123388305437,0,,1955.0008398706698
27.556808640820428,,high_school,-0.6083674959040184,300,high,1828.963809131637
29.851328413714015,65719.07085121464,college,-1.8979355185014963,0,,2010.5845407328948
45.353082907019676,47762.60028023351,college,0.33964176671335083,0,,1504.245843845708
,45543.37219148417,college,0.18605284365218855,0,,1458.3585418966254
18.429751547483967,78994.56835754048,college,,0,,2520.0126605972832
49.14871895761896,80585.13514299778,graduate,-1.3375436932928941,0,,2461.615719309789
59.27546406345172,45133.405266189744,graduate,0.6450166893150603,200,high,1426.8270305677522
43.163689485525445,74519.98206830796,high_school,,0,,2348.759075218771
51.60242995231729,58695.60036590969,college,0.07845013077791134,0,,1852.9516109587007
36.563171029226375,65097.12861735646,college,-0.06166531920654083,0,,2031.5873898506757
43.567605608677475,,high_school,0.309002356085701,0,,2112.1212735452914
,,high_school,2.032337024710338,300,medium,2384.980617523915
18.0,61240.773027947835,high_school,-1.023647761699891,300,low,1914.1262289382348
56.313189614703305,81152.42992952904,college,0.20320693339390494,0,,2509.346527611342
33.1800608673067,64641.19259639887,college,-0.7996574222976441,200,high,1984.0059436829042
39.53366585995883,69362.76408704299,graduate,-0.547004720844995,200,high,2146.685978479913
28.36269296075768,47501.061126941306,college,-0.04959030788193934,300,low,1485.4216909829374
28.08036356299349,92379.8851605725,graduate,,0,,2947.563261455717
42.9139475988646,67047.3738480745,college,1.8009906006887368,0,,2142.0663233922946
36.24507367037224,70694.9613801765,college,0.4481421446267063,100,low,2229.060850682554
49.53565197593638,,high_school,-0.3765947230234853,300,medium,1129.5133346187179
50.4304610277551,47659.46965381348,college,2.4927388666385184,200,medium,1558.3124686600859
,78568.25531878095,graduate,-0.4275544813295202,100,high,2425.1183170272366
47.863209491141326,64303.36677438907,graduate,-0.5711359143597373,0,,2020.059171722893
63.93321845918263,31293.30397756611,graduate,-1.7749430445787269,200,low,953.1695829320644
32.18887477146137,75574.34893475729,high_school,,300,high,2375.608138279742
44.340781605564985,,high_school,0.968245592371294,100,high,1665.2839998970137
58.59227784623506,,high_school,2.417805536116446,200,low,2588.3111228192506
60.17447771205644,58682.46482094451,high_school,-1.3895233522181258,100,low,1821.5579685828268
27.938836207865126,63070.60029030795,college,1.4581708074791095,100,medium,2028.9687243971289
41.25173470012956,77684.31867887473,college,,100,high,2424.8876121377853
61.29745315040712,46537.605437180064,college,0.8061002168001363,200,low,1504.0479477826088
51.09694926238878,45107.29788249091,graduate,-1.647777141104471,300,low,1365.176839971746
47.343156377757275,57052.52369402839,college,1.4680818226652972,100,high,1812.679945902541
42.38778367878412,72407.59199431833,graduate,0.7865167513318304,0,,2262.9514447379993
40.394388891507056,40036.84121079764,high_school,-0.038910034786217525,100,high,1253.0978257207562
48.45862875708389,,high_school,0.6451126876611214,0,,1160.4176937986065
41.9715105001862,72355.81390565689,college,-0.7654953010422492,0,,2232.524804721621
44.48905654746667,50955.32531149495,graduate,-0.5794400855816993,0,,1600.6219497654931
45.94318447338045,54116.60980619575,high_school,-0.46344461362539624,100,low,1634.7690332323753
36.86314165807801,32147.843970897513,college,-1.852727861690278,0,,1031.5314496195506
51.38555248657726,49815.31028472027,college,0.8617584942033671,0,,1576.7338470413492
79.97093578098503,,high_school,1.1915936141825663,200,high,1933.3933121697455
23.6761603280871,,college,,0,,2256.806801660316
48.88815029027976,48431.54750648042,graduate,0.3482030159448188,200,low,1532.7004173564865
35.87771893657313,,college,-0.2655404746292363,300,low,2575.857192747267
51.928830930231,49731.65963730299,high_school,0.3282739620810305,100,low,1583.076092035259
45.55868967993433,49753.62297622238,graduate,-0.6275772412110292,0,,1538.9768907941486
54.14225728850956,83060.36327846703,high_school,-0.8834251560876358,0,,2516.77701194516
59.106078918105354,63171.90228545876,graduate,1.0520748860237426,100,low,1979.7159913419346
47.30905341321817,51719.62906482635,high_school,-0.06387058512449259,100,high,1641.5653289392042
,57673.0030322911,college,2.0221089508534758,0,,1875.790318795203
18.0,80296.10366313088,high_school,0.046309964794139964,100,medium,2537.5130866593263
64.08542757499228,,high_school,-0.9260780403504922,100,medium,2486.252081412086
49.50074582270808,47748.10231094616,graduate,1.2269408764359389,0,,1558.8773101310449
,59363.492848813374,high_school,0.6308001641460198,200,high,1845.0750263062716
30.36149106190174,61352.35241501359,high_school,0.7268728636964236,0,,1940.4952323756434
35.03076142073597,,high_school,1.1906006788679186,0,,1464.017683657577
46.75125952973729,59164.72421025008,college,-0.6527962938457945,200,medium,1841.2712068771684
,60079.842906775506,graduate,-0.12725330898528756,0,,1906.520351398095
48.39682305611988,77103.14218405103,graduate,,200,medium,2413.5736928654674
,78111.37542466802,high_school,-1.2907465369156184,100,medium,2358.7555302226397
23.81735621636581,55061.85902461488,college,-0.2635901501582435,0,,1752.0087462179763
56.68582886060771,,high_school,1.3363794578768242,300,low,1814.5878518264797
45.09938291949513,69964.38453083453,college,0.237338103793847,0,,2177.0100496611635
42.55461766650543,51222.173266094826,graduate,-1.3460613278449878,0,,1570.8358195778642
27.346617187381316,68829.60227606104,college,-1.555839411664935,300,low,2093.340861450961
51.03658402052238,58681.40268946178,college,1.6647760587482714,200,medium,1919.713347359965
,45459.02133392069,high_school,-0.09031901025512999,200,high,1458.2092850398474
52.78072813486455,45647.449306805305,graduate,-0.6474102057016173,0,,1437.1030459157023
27.094729974324096,81705.88044046653,college,-0.2739917648970031,0,,2524.164358109185
45.64149495140969,57653.67781285052,high_school,-1.477307754317332,200,medium,1811.3899265090513
43.569973952064956,84605.31140847466,high_school,1.4230951495116198,0,,2685.167419540484
59.034457767526604,52295.45608927635,high_school,-0.3930529375860296,0,,1613.1336233709706
42.85613797183332,64368.0780169724,high_school,1.367401527738422,200,low,2045.1640162613153
36.67033726625201,,high_school,0.05165171444731515,0,,2955.634017291083
38.92076764834557,44139.19883005081,college,1.4295319745684398,0,,1450.5189798800566
,31532.782501503352,college,0.2566944990430854,0,,1009.5224935512364
51.435563630170726,79298.8519693085,high_school,0.853232662869076,100,low,2487.621087617476
40.372440221722066,47597.863419103895,college,0.7190930460883368,200,low,1558.3642364856923
42.16264296042584,59689.404538406496,graduate,0.6232910662519707,300,medium,1872.0269844794577
26.193874912974636,51211.22684322623,college,0.3479344771827106,0,,1611.1149674139392
49.66169041021849,64022.44171432974,college,-0.2328507161155849,0,,1979.1937136353695
23.88221150765441,45741.956892213864,high_school,1.9154346915728602,100,medium,1509.0447305576179
54.02155759002547,57300.89868175041,graduate,-0.9069369850959007,100,medium,1814.777389599541
46.54345910989519,,high_school,0.004307642343159692,100,low,2099.308581066084
73.64342159488707,44875.366705886074,high_school,0.01488587520759545,300,low,1428.7723136777317
31.79837335530833,49498.739555311666,graduate,0.4024407533435215,100,high,1585.8489087117334
43.76805490751241,54789.25749602202,college,-0.4294726458945011,100,low,1703.1832499143331
66.57945241107676,,college,0.31474630558958777,300,medium,1204.151609285016
59.29667568349697,53661.58525801881,college,-0.16884258520296613,0,,1690.7687469036828
36.6454553810412,61781.94809854353,college,-1.5819525174378992,300,high,1897.498231838824
47.68760914048137,54006.76587617357,high_school,0.009552286256846456,100,low,1722.3656875962374
,,high_school,-1.1005653330301517,100,low,1718.1350277842055
48.383470408729885,,high_school,-1.734385762448901,300,high,1811.9853570901967
36.61583476818204,,high_school,0.13687332068938496,100,high,1594.114634713262
43.928155167591186,70365.93848800316,graduate,0.48788334201956646,100,low,2231.488528827028
25.823371496679435,81539.67187202664,high_school,,0,,2519.675099233647
46.621481422416984,53034.294117068275,college,0.5671707070196942,200,low,1699.454326686198
50.40024808106198,67277.97347216561,college,-1.9325890209406105,100,high,2034.7514982527625
42.27096704827339,56405.7426684803,college,-1.3610169279074695,0,,1709.0335433339742
25.61938931298255,65482.31017557757,college,1.9735214368136709,200,low,2069.1731386621655
,83486.69296804881,college,-1.0472087600770361,200,medium,2542.0238608244777
49.37430045591363,67629.89314527148,graduate,0.6108410311366891,100,medium,2161.4891347297694
36.287818827588275,33398.78191785479,college,-0.686937621665846,0,,1096.705112806702
41.632794637943235,66809.93447170439,graduate,0.07967273926756446,100,low,2102.979343223589
26.991967166617933,78492.95614963514,graduate,,0,,2471.5351881143824
32.695078466665144,56676.05745002846,college,0.5615411546196448,0,,1799.9215972469754
38.54626384371433,,high_school,,100,low,2351.931825383524
59.741049747361814,49648.26688272081,college,-0.4482897736442336,0,,1537.1041706204878
37.325959309350296,,high_school,-1.0501721196807103,0,,1171.0472581841973
52.6825639119451,62117.5352824896,college,0.2677741974925111,200,high,1931.6678201058778
38.54020556566104,33652.84918880529,graduate,-1.21271879904259,0,,1022.7232299675642
47.9753707302225,56403.434806596124,college,0.4274810421208385,300,high,1806.681635295336
43.30325397427438,79302.63393968255,college,2.6264849090369,300,medium,2523.389289691686
55.47667920111292,31353.55641380579,high_school,1.350170051262012,100,high,1037.3446787563737
,,graduate,0.7183478868941628,300,high,1312.8863128426287
,44519.51632257634,high_school,-0.08560729774114767,300,low,1415.8652515143444
28.416611623636406,,high_school,-1.9387526270035254,0,,1834.4050247193388
38.61747007268691,54514.24821530686,high_school,-1.3222863959001843,200,high,1718.3256965623111
30.011280351863366,80987.0457254413,high_school,1.2827928561027135,0,,2519.872179754347
49.92254418815462,74315.22493637547,college,-0.7897560801247798,200,low,2273.7138336739176
39.41078202170306,67429.09419102897,college,-0.6992520981640467,100,medium,2061.502716373222
73.49527860031718,62184.454715158274,high_school,-0.16565047568402144,0,,1943.5832427082994
